nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
SpellPreset	SpellPreset	hmm		1:Dictionary<int, SpellPositions>:eazx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmm.cs:10
PresetOutfitUpdateRequest	PresetOutfitUpdateRequest	hmn	C2S	1:int:ebab;2:string:ebac;3:string:ebad	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmn.cs:10
ForgettableSpellPresetResetRequest	ForgettableSpellPresetResetRequest	hmo	C2S	1:string:ebai	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmo.cs:10
ForgettableSpellPresetInfoResponse	ForgettableSpellPresetInfoResponse	hmp	S2C	1:ForgettableSpellPresetInfo:ebam;2:bool:eban	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmp.cs:10
PresetSaveResponse	PresetSaveResponse	hmq	S2C	1:bool:ebar	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmq.cs:10
CharacterPresetCreateResponse	CharacterPresetCreateResponse	hmv	S2C	3:Hmt:ebaz;1:Hmt:ebba;2:Hms:ebbb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmv.cs:10
Hmt	CharacterPresetCreateResponse+Hmt	.hmt		1:CharacterPresetInfo:ebav	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmv.cs:50
SpellPositions	SpellPositions	hmw		1:List<int>:ebbh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmw.cs:10
CharacterPresetInfoRequest	CharacterPresetInfoRequest	hmx	C2S	1:string:ebbl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmx.cs:10
ForgettableSpellPresetResetResponse	ForgettableSpellPresetResetResponse	hmy	S2C	1:bool:ebbp;2:ForgettableSpellPresetInfo:ebbq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmy.cs:10
ForgettableSpellPresetSetRequest	ForgettableSpellPresetSetRequest	hmz	C2S	1:PresetOrigin:ebbu;2:string:ebbv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hmz.cs:10
PresetSymbolUpdateRequest	PresetSymbolUpdateRequest	hna	C2S	1:Jdf:ebbz;2:List<bool>:ebca;3:string:ebcb;4:int:ebcc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hna.cs:10
CharacterPresetSetRequest	CharacterPresetSetRequest	hnb	C2S	1:PresetOrigin:ebcg;2:string:ebch	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnb.cs:10
PresetUseResponse	PresetUseResponse	hng	S2C	1:Hnd:ebcr;2:Hne:ebct	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hng.cs:10
Hne	PresetUseResponse+Hne	.hne		1:int:ebcl;2:List<int>:ebcn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hng.cs:47
PresetEquipmentUpdateRequest	PresetEquipmentUpdateRequest	hnn	C2S	1:string:ebdn;4:Hnk:ebdo;2:Hnl:ebdp;3:Hnj:ebdq;5:Hni:ebdr;6:Hnk:ebds	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnn.cs:10
Hnk	PresetEquipmentUpdateRequest+Hnk	.hnk			refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnn.cs:74
Hnl	PresetEquipmentUpdateRequest+Hnl	.hnl			refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnn.cs:84
Hnj	PresetEquipmentUpdateRequest+Hnj	.hnj		1:int:ebdd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnn.cs:94
Hni	PresetEquipmentUpdateRequest+Hni	.hni		1:int:ebcy;2:int:ebcz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnn.cs:107
PresetSpellUpdateResponse	PresetSpellUpdateResponse	hno	S2C	1:bool:ebdx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hno.cs:10
CharacterPresetCreateRequest	CharacterPresetCreateRequest	hnp	C2S	1:int:ebeb;2:string:ebec;3:PresetOrigin:ebed	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnp.cs:10
PresetItemUpdateEvent	PresetItemUpdateEvent	hnq	S2C	1:int:ebeh;2:Dictionary<string, int>:ebei;3:bool:ebej	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnq.cs:10
ForgettableSpellPresetInfoRequest	ForgettableSpellPresetInfoRequest	hnr	C2S	1:string:eben	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnr.cs:10
ForgettableSpellPresetSetResponse	ForgettableSpellPresetSetResponse	hns	S2C	1:bool:eber;2:ForgettableSpellPresetInfo:ebes	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hns.cs:10
ForgettableSpellPresetCreateResponse	ForgettableSpellPresetCreateResponse	hnx	S2C	1:Hnv:ebfa;2:Hnu:ebfb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnx.cs:10
Hnv	ForgettableSpellPresetCreateResponse+Hnv	.hnv		1:ForgettableSpellPresetInfo:ebew	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnx.cs:47
PresetStatUpdateRequest	PresetStatUpdateRequest	hny	C2S	1:string:ebfh;2:Dictionary<int, int>:ebfi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hny.cs:10
ForgettableSpellInfo	ForgettableSpellInfo	hnz		1:SpellPositions:ebfm;2:bool:ebfn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hnz.cs:10
CharacterPresetResetRequest	CharacterPresetResetRequest	hoa	C2S	1:string:ebfr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoa.cs:10
PresetEquipmentUpdateResponse	PresetEquipmentUpdateResponse	hod	S2C	1:Hob:ebga;2:bool:ebgb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hod.cs:10
Hob	PresetEquipmentUpdateResponse+Hob	.hob		1:CharacteristicsInfo:ebfv;2:PresetLook:ebfw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hod.cs:24
PresetSymbolUpdateResponse	PresetSymbolUpdateResponse	hoe	S2C	1:bool:ebgf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoe.cs:10
PresetRenameResponse	PresetRenameResponse	hoh	S2C	1:Hof:ebgj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoh.cs:10
PresetDeleteRequest	PresetDeleteRequest	hoi	C2S	1:string:ebgn;2:Jdf:ebgo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoi.cs:10
CharacterPresetSetResponse	CharacterPresetSetResponse	hoj	S2C	1:bool:ebgs;2:CharacterPresetInfo:ebgt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoj.cs:10
CharacteristicsInfo	CharacteristicsInfo	hom		1:Dictionary<int, CharacteristicsInfo.Hok>:ebhh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hom.cs:10
Hok	CharacteristicsInfo+Hok	.hok		1:int:ebgx;2:int:ebgy;3:int:ebgz;4:int:ebhb;5:int:ebhc;6:int:ebhd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hom.cs:22
PresetOutfitUpdateResponse	PresetOutfitUpdateResponse	hon	S2C	1:bool:ebhl;2:PresetLook:ebhm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hon.cs:10
PresetRenameRequest	PresetRenameRequest	hoo	C2S	1:string:ebhq;2:Jdf:ebhr;3:string:ebhs;4:Jdf:ebht	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoo.cs:10
ForgettableSpellPresetInfo	ForgettableSpellPresetInfo	hop		1:int:ebhx;2:SpellPreset:ebhy;3:Dictionary<int, ForgettableSpellInfo>:ebhz;4:bool:ebia;5:string:ebib;6:string:ebic;7:string:ebid	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hop.cs:10
Equipment	Equipment	hoq		1:int:ebih;2:List<ObjectEffect>:ebij;3:int:ebik	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hoq.cs:10
PresetSaveRequest	PresetSaveRequest	hor	C2S	1:string:ebio;2:Jdf:ebip	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hor.cs:10
ForgettableSpellPresetCreateRequest	ForgettableSpellPresetCreateRequest	hos	C2S	1:PresetOrigin:ebit;2:int:ebiu;3:string:ebiv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hos.cs:10
PresetStatUpdateResponse	PresetStatUpdateResponse	hot	S2C	1:CharacteristicsInfo:ebiz;2:bool:ebja	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hot.cs:10
CharacterPresetInfo	CharacterPresetInfo	hou		1:SpellPreset:ebje;2:bool:ebjf;3:string:ebjg;4:CharacteristicsInfo:ebjh;5:int:ebji;6:string:ebjj;7:string:ebjk;8:Ride:ebjl;9:string:ebjm;10:PresetLook:ebjo;11:Dictionary<int, Equipment>:ebjp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hou.cs:10
PresetLook	PresetLook	hov		1:EntityLook:ebjt;2:EntityLook:ebju	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hov.cs:10
CharacterPresetResetResponse	CharacterPresetResetResponse	how	S2C	1:CharacterPresetInfo:ebjy;2:bool:ebjz	refs/otomai/libs/Bubble.Shared/Protocol/Game/How.cs:10
PresetSetFavoriteResponse	PresetSetFavoriteResponse	hox	S2C	1:bool:ebkd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hox.cs:10
PresetSpellUpdateRequest	PresetSpellUpdateRequest	hpa	C2S	1:SpellPreset:ebkh;2:Hoy:ebki;3:string:ebkj;4:string:ebkk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hpa.cs:10
Ride	Ride	hpb		1:int:ebko;2:bool:ebkp;3:int:ebkq;4:List<string>:ebkr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Hpb.cs:10
