nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
AIFighterInformation	com.ankama.dofus.server.game.protocol.common.ActorPositionInformation+ActorInformation+FightFighterInformation+AIFighterInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.ActorPositionInformation.ActorInformation.FightFighterInformation.AIFighterInformation		1:.com.ankama.dofus.server.game.protocol.common.ActorPositionInformation.ActorInformation.FightFighterInformation.AIFighterInformation.MonsterFighter:monster_fighter_information;2:.com.ankama.dofus.server.game.protocol.common.ActorPositionInformation.ActorInformation.FightFighterInformation.AIFighterInformation.TaxCollectorFighter:tax_collector_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:513
MonsterFighter	com.ankama.dofus.server.game.protocol.common.ActorPositionInformation+ActorInformation+FightFighterInformation+AIFighterInformation+MonsterFighter	type.ankama.com/com.ankama.dofus.server.game.protocol.common.ActorPositionInformation.ActorInformation.FightFighterInformation.AIFighterInformation.MonsterFighter		1:int32:monster_gid;2:int32:creature_grade;3:int32:creature_level;4:.com.ankama.dofus.server.game.protocol.common.AlignmentInformation:alignment_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:518
TaxCollectorFighter	com.ankama.dofus.server.game.protocol.common.ActorPositionInformation+ActorInformation+FightFighterInformation+AIFighterInformation+TaxCollectorFighter	type.ankama.com/com.ankama.dofus.server.game.protocol.common.ActorPositionInformation.ActorInformation.FightFighterInformation.AIFighterInformation.TaxCollectorFighter		1:int32:first_name_id;2:int32:last_name_id	refs/dofus-unity-protocol-builder/proto/game/common.proto:525
EntityFighterInformation	com.ankama.dofus.server.game.protocol.common.ActorPositionInformation+ActorInformation+FightFighterInformation+EntityFighterInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.ActorPositionInformation.ActorInformation.FightFighterInformation.EntityFighterInformation		1:int32:entity_model_id;2:int32:level;3:int64:master_id	refs/dofus-unity-protocol-builder/proto/game/common.proto:532
SpawnInformation	com.ankama.dofus.server.game.protocol.common.SpawnInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.SpawnInformation		1:.com.ankama.dofus.server.game.protocol.common.Team:team;2:bool:alive;3:.com.ankama.dofus.server.game.protocol.common.ActorPositionInformation:position	refs/dofus-unity-protocol-builder/proto/game/common.proto:544
AllianceInformation	com.ankama.dofus.server.game.protocol.common.AllianceInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.AllianceInformation		1:string:uid;2:string:tag;3:string:name;4:.com.ankama.dofus.server.game.protocol.common.SocialEmblem:emblem;5:.com.ankama.dofus.server.game.protocol.common.AllianceInformation.AllianceCardInformation:card_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:550
AllianceCardInformation	com.ankama.dofus.server.game.protocol.common.AllianceInformation+AllianceCardInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.AllianceInformation.AllianceCardInformation		1:int64:creation_date;2:int32:members_number;3:int32:subarea_number;4:int32:tax_collector_number;5:.com.ankama.dofus.server.game.protocol.common.AllianceRecruitmentInformation:recruitment	refs/dofus-unity-protocol-builder/proto/game/common.proto:556
BreachBranch	com.ankama.dofus.server.game.protocol.common.BreachBranch	type.ankama.com/com.ankama.dofus.server.game.protocol.common.BreachBranch		1:int32:room;2:int32:element;3:repeated .com.ankama.dofus.server.game.protocol.common.MonsterInGroupInformation:bosses;4:int64:map_id;5:int32:score;6:int32:relative_score;7:repeated .com.ankama.dofus.server.game.protocol.common.MonsterInGroupInformation:monsters;8:.com.ankama.dofus.server.game.protocol.common.BreachBranch.ExtendedBreachBranch:extended_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:566
ExtendedBreachBranch	com.ankama.dofus.server.game.protocol.common.BreachBranch+ExtendedBreachBranch	type.ankama.com/com.ankama.dofus.server.game.protocol.common.BreachBranch.ExtendedBreachBranch		1:repeated .com.ankama.dofus.server.game.protocol.common.BreachReward:rewards;2:int32:modifier;3:int32:price;4:int32:unlock_price	refs/dofus-unity-protocol-builder/proto/game/common.proto:575
BreachReward	com.ankama.dofus.server.game.protocol.common.BreachReward	type.ankama.com/com.ankama.dofus.server.game.protocol.common.BreachReward		1:int32:id;2:repeated .com.ankama.dofus.server.game.protocol.common.BreachReward.BreachRewardLock:buy_locks;3:string:buy_criterion;4:int32:remaining_quantity;5:int32:price	refs/dofus-unity-protocol-builder/proto/game/common.proto:584
Challenge	com.ankama.dofus.server.game.protocol.common.Challenge	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Challenge		1:int32:challenge_id;2:repeated .com.ankama.dofus.server.game.protocol.common.ChallengeTarget:targets;3:int32:drop_bonus;4:int32:xp_bonus;5:.com.ankama.dofus.server.game.protocol.common.Challenge.ChallengeState:state	refs/dofus-unity-protocol-builder/proto/game/common.proto:601
ChallengeTarget	com.ankama.dofus.server.game.protocol.common.ChallengeTarget	type.ankama.com/com.ankama.dofus.server.game.protocol.common.ChallengeTarget		1:int64:target_id;2:int32:target_cell;3:repeated int64:attackers_id	refs/dofus-unity-protocol-builder/proto/game/common.proto:615
Character	com.ankama.dofus.server.game.protocol.common.Character	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character		1:int64:id;2:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation:character_basic_information;3:.com.ankama.dofus.server.game.protocol.common.CharacterRemodelingInformation:character_remodeling_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:621
CharacterBasicInformation	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation		1:string:name;2:int32:level;4:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook:character_look;5:.com.ankama.dofus.server.game.protocol.common.RankInformation:rank;6:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.SocialMember:social_member	refs/dofus-unity-protocol-builder/proto/game/common.proto:627
SocialMember	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+SocialMember	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.SocialMember		1:int32:breed_id;2:.com.ankama.dofus.server.game.protocol.common.Gender:gender;3:.com.ankama.dofus.server.game.protocol.common.CharacterState:state;4:int64:hours_since_last_connection;5:int64:account_id;6:.com.ankama.dofus.server.game.protocol.common.CharacterStatus:status;7:int32:rank_id;8:int64:enrollment_date;9:int32:ava_role_id;10:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.SocialMember.GuildMember:guild_member	refs/dofus-unity-protocol-builder/proto/game/common.proto:635
GuildMember	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+SocialMember+GuildMember	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.SocialMember.GuildMember		1:int64:given_experience;2:int32:experience_given_percent;3:.com.ankama.dofus.server.game.protocol.common.Alignment:alignment;4:int32:mood_smiley_id;5:int32:achievement_points;6:bool:haven_bag_shared;7:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.SocialMember.GuildMember.PlayerNote:note	refs/dofus-unity-protocol-builder/proto/game/common.proto:646
PlayerNote	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+SocialMember+GuildMember+PlayerNote	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.SocialMember.GuildMember.PlayerNote		1:string:content;2:int64:last_edit_date	refs/dofus-unity-protocol-builder/proto/game/common.proto:654
CharacterLook	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+CharacterLook	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook		1:.com.ankama.dofus.server.game.protocol.common.EntityLook:look;2:int32:breed_id;3:.com.ankama.dofus.server.game.protocol.common.GuildInformation:guild_information;4:.com.ankama.dofus.server.game.protocol.common.AllianceInformation:alliance_information;5:int32:grade;6:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation:base_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:663
CharacterBaseInformation	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+CharacterLook+CharacterBaseInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation		1:.com.ankama.dofus.server.game.protocol.common.Gender:gender;2:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.CharacterEpicInformation:epic_information;3:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.PartyMemberInformation:party_member_information;4:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.PartyInvitationMemberInformation:party_invitation_member_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:672
CharacterEpicInformation	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+CharacterLook+CharacterBaseInformation+CharacterEpicInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.CharacterEpicInformation		1:.com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.CharacterEpicInformation.EpicDeathState:death_state;2:int32:death_count;3:int32:death_max_level	refs/dofus-unity-protocol-builder/proto/game/common.proto:679
PartyMemberInformation	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+CharacterLook+CharacterBaseInformation+PartyMemberInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.PartyMemberInformation		1:.com.ankama.dofus.server.game.protocol.common.PartyUpdateCommonsInformation:commons_information;2:int32:initiative;3:.com.ankama.dofus.server.game.protocol.common.Alignment:alignment;4:.com.ankama.dofus.server.game.protocol.common.MapExtendedCoordinates:coordinates;5:.com.ankama.dofus.server.game.protocol.common.CharacterStatus:status;6:repeated .com.ankama.dofus.server.game.protocol.common.PartyEntity:entities;7:int32:rank	refs/dofus-unity-protocol-builder/proto/game/common.proto:691
PartyInvitationMemberInformation	com.ankama.dofus.server.game.protocol.common.Character+CharacterBasicInformation+CharacterLook+CharacterBaseInformation+PartyInvitationMemberInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.Character.CharacterBasicInformation.CharacterLook.CharacterBaseInformation.PartyInvitationMemberInformation		1:.com.ankama.dofus.server.game.protocol.common.MapExtendedCoordinates:coordinates;2:repeated .com.ankama.dofus.server.game.protocol.common.PartyEntity:entities	refs/dofus-unity-protocol-builder/proto/game/common.proto:701
CharacterRemodelingInformation	com.ankama.dofus.server.game.protocol.common.CharacterRemodelingInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.CharacterRemodelingInformation		1:string:name;2:int32:breed_id;3:.com.ankama.dofus.server.game.protocol.common.Gender:gender;4:repeated int32:colors;5:int32:cosmeticId;6:.com.ankama.dofus.server.game.protocol.common.CharacterRemodelingInformation.CharacterToRemodelInformation:character_to_remodel_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:714
CharacterToRemodelInformation	com.ankama.dofus.server.game.protocol.common.CharacterRemodelingInformation+CharacterToRemodelInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.CharacterRemodelingInformation.CharacterToRemodelInformation		1:int32:possible_change_mask;2:int32:mandatory_change_mask	refs/dofus-unity-protocol-builder/proto/game/common.proto:721
PartyEntity	com.ankama.dofus.server.game.protocol.common.PartyEntity	type.ankama.com/com.ankama.dofus.server.game.protocol.common.PartyEntity		1:int32:index_id;2:int32:entity_model_id;3:.com.ankama.dofus.server.game.protocol.common.EntityLook:look;4:.com.ankama.dofus.server.game.protocol.common.PartyEntity.EntityMember:entity_member	refs/dofus-unity-protocol-builder/proto/game/common.proto:728
EntityMember	com.ankama.dofus.server.game.protocol.common.PartyEntity+EntityMember	type.ankama.com/com.ankama.dofus.server.game.protocol.common.PartyEntity.EntityMember		1:int32:initiative;2:.com.ankama.dofus.server.game.protocol.common.PartyUpdateCommonsInformation:commons_information	refs/dofus-unity-protocol-builder/proto/game/common.proto:733
PartyUpdateCommonsInformation	com.ankama.dofus.server.game.protocol.common.PartyUpdateCommonsInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.common.PartyUpdateCommonsInformation		1:int32:life_point;2:int32:max_life_points;3:int32:prospecting;4:int32:regen_rate	refs/dofus-unity-protocol-builder/proto/game/common.proto:740
CharacterCharacteristic	com.ankama.dofus.server.game.protocol.common.CharacterCharacteristic	type.ankama.com/com.ankama.dofus.server.game.protocol.common.CharacterCharacteristic		1:int32:characteristic_id;2:.com.ankama.dofus.server.game.protocol.common.CharacterCharacteristicValue:value;3:.com.ankama.dofus.server.game.protocol.common.CharacterCharacteristicDetailed:detailed;4:.com.ankama.dofus.server.game.protocol.common.CharacterCharacteristicDetailedUsable:usable	refs/dofus-unity-protocol-builder/proto/game/common.proto:747
CharacterCharacteristicValue	com.ankama.dofus.server.game.protocol.common.CharacterCharacteristicValue	type.ankama.com/com.ankama.dofus.server.game.protocol.common.CharacterCharacteristicValue		1:int64:total	refs/dofus-unity-protocol-builder/proto/game/common.proto:756
