message_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
AllianceMotdSetRequestMessage	1488	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceMotdSetRequestMessage.as:11	1	content:String	SocialNoticeSetRequestMessage	super:SocialNoticeSetRequestMessage;content:writeUTF	client-as3	273
AlliancePartialListMessage	4178	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AlliancePartialListMessage.as:11	0		AllianceListMessage	super:AllianceListMessage	client-as3	273
AlliancePlayerApplicationAbstractMessage	4969	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/application/AlliancePlayerApplicationAbstractMessage.as:11	0		NetworkMessage		client-as3	273
AlliancePlayerApplicationInformationMessage	9706	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/application/AlliancePlayerApplicationInformationMessage.as:12	2	allianceInformation:AllianceInformation;apply:SocialApplicationInformation	AlliancePlayerApplicationAbstractMessage	super:AlliancePlayerApplicationAbstractMessage;allianceInformation:asAllianceInformation;apply:asSocialApplicationInformation	client-as3	273
AlliancePlayerNoApplicationInformationMessage	7142	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/application/AlliancePlayerNoApplicationInformationMessage.as:10	0		AlliancePlayerApplicationAbstractMessage		client-as3	273
AlliancePrismDialogQuestionMessage	3125	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/npc/AlliancePrismDialogQuestionMessage.as:11	0		NetworkMessage		client-as3	273
AllianceRankCreateRequestMessage	9486	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceRankCreateRequestMessage.as:11	3	parentRankId:uint;gfxId:uint;name:String	NetworkMessage	parentRankId:writeVarInt;gfxId:writeVarInt;name:writeUTF	client-as3	273
AllianceRankRemoveRequestMessage	3428	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceRankRemoveRequestMessage.as:11	2	rankId:uint;newRankId:uint	NetworkMessage	rankId:writeVarInt;newRankId:writeVarInt	client-as3	273
AllianceRankUpdateRequestMessage	64	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceRankUpdateRequestMessage.as:12	1	rank:RankInformation	NetworkMessage	rank:asRankInformation	client-as3	273
AllianceRanksMessage	4427	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceRanksMessage.as:12	1	ranks:Vector.<RankInformation>	NetworkMessage	ranks#len:writeShort;ranks[]:asRankInformation	client-as3	273
AllianceRanksRequestMessage	7629	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceRanksRequestMessage.as:11	0		NetworkMessage		client-as3	273
AllianceRecruitmentInformationMessage	977	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/recruitment/AllianceRecruitmentInformationMessage.as:12	1	recruitmentData:AllianceRecruitmentInformation	NetworkMessage	recruitmentData:asAllianceRecruitmentInformation	client-as3	273
AllianceRecruitmentInvalidateMessage	523	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/recruitment/AllianceRecruitmentInvalidateMessage.as:11	0		NetworkMessage		client-as3	273
AllianceRightsUpdateMessage	5154	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/AllianceRightsUpdateMessage.as:11	2	rankId:uint;rights:Vector.<uint>	NetworkMessage	rankId:writeVarInt;rights#len:writeShort;rights[]:writeVarInt	client-as3	273
AllianceSubmitApplicationMessage	5885	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/application/AllianceSubmitApplicationMessage.as:11	2	applyText:String;allianceId:uint	NetworkMessage	applyText:writeUTF;allianceId:writeVarInt	client-as3	273
AllianceSummaryMessage	2436	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/summary/AllianceSummaryMessage.as:12	1	alliances:Vector.<AllianceFactSheetInformation>	PaginationAnswerAbstractMessage	super:PaginationAnswerAbstractMessage;alliances#len:writeShort;alliances[]:asAllianceFactSheetInformation	client-as3	273
AllianceSummaryRequestMessage	4007	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/summary/AllianceSummaryRequestMessage.as:12	11	filterType:int;textFilter:String;hideFullFilter:Boolean;followingAllianceCriteria:Boolean;criterionFilter:Vector.<uint>;sortType:uint;sortDescending:Boolean;languagesFilter:Vector.<uint>;recruitmentTypeFilter:Vector.<uint>;minPlayerLevelFilter:uint;maxPlayerLevelFilter:uint	PaginationRequestAbstractMessage	super:PaginationRequestAbstractMessage;hideFullFilter:bit0;followingAllianceCriteria:bit1;sortDescending:bit2;#local:writeByte;filterType:writeInt;textFilter:writeUTF;criterionFilter#len:writeShort;criterionFilter[]:writeVarInt;sortType:writeByte;languagesFilter#len:writeShort;languagesFilter[]:writeVarInt;recruitmentTypeFilter#len:writeShort;recruitmentTypeFilter[]:writeByte;minPlayerLevelFilter:writeShort;maxPlayerLevelFilter:writeShort	client-as3	273
AllianceUpdateApplicationMessage	8299	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/application/AllianceUpdateApplicationMessage.as:11	2	applyText:String;allianceId:uint	NetworkMessage	applyText:writeUTF;allianceId:writeVarInt	client-as3	273
AllianceUpdateRecruitmentInformationMessage	5387	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/alliance/recruitment/AllianceUpdateRecruitmentInformationMessage.as:12	1	recruitmentData:AllianceRecruitmentInformation	NetworkMessage	recruitmentData:asAllianceRecruitmentInformation	client-as3	273
AlmanachCalendarDateMessage	3938	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/almanach/AlmanachCalendarDateMessage.as:11	1	date:int	NetworkMessage	date:writeInt	client-as3	273
AlreadyConnectedMessage	3137	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/AlreadyConnectedMessage.as:11	0		NetworkMessage		client-as3	273
AlterationAddedMessage	8844	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/alteration/AlterationAddedMessage.as:12	1	alteration:AlterationInfo	NetworkMessage	alteration:asAlterationInfo	client-as3	273
AlterationRemovedMessage	9284	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/alteration/AlterationRemovedMessage.as:12	1	alteration:AlterationInfo	NetworkMessage	alteration:asAlterationInfo	client-as3	273
AlterationsMessage	7721	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/alteration/AlterationsMessage.as:12	1	alterations:Vector.<AlterationInfo>	NetworkMessage	alterations#len:writeShort;alterations[]:asAlterationInfo	client-as3	273
AlterationsUpdatedMessage	563	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/alteration/AlterationsUpdatedMessage.as:12	1	alterations:Vector.<AlterationInfo>	NetworkMessage	alterations#len:writeShort;alterations[]:asAlterationInfo	client-as3	273
AnomalyOpenedMessage	1124	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/anomaly/AnomalyOpenedMessage.as:11	1	subAreaId:uint	NetworkMessage	subAreaId:writeVarShort	client-as3	273
AnomalyStateMessage	9316	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/anomaly/AnomalyStateMessage.as:11	3	subAreaId:uint;open:Boolean;closingTime:Number	NetworkMessage	subAreaId:writeVarShort;open:writeBoolean;closingTime:writeVarLong	client-as3	273
AnomalySubareaInformationRequestMessage	7452	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/AnomalySubareaInformationRequestMessage.as:11	0		NetworkMessage		client-as3	273
AnomalySubareaInformationResponseMessage	9235	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/AnomalySubareaInformationResponseMessage.as:12	1	subareas:Vector.<AnomalySubareaInformation>	NetworkMessage	subareas#len:writeShort;subareas[]:asAnomalySubareaInformation	client-as3	273
ApplySpellModifierMessage	1373	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/spellmodifier/ApplySpellModifierMessage.as:12	2	actorId:Number;modifier:SpellModifierMessage	NetworkMessage	actorId:writeDouble;modifier:asSpellModifierMessage	client-as3	273
AreaFightModificatorUpdateMessage	9461	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/modificator/AreaFightModificatorUpdateMessage.as:11	1	spellPairId:int	NetworkMessage	spellPairId:writeInt	client-as3	273
ArenaFightAnswerAcknowledgementMessage	2033	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/ArenaFightAnswerAcknowledgementMessage.as:11	1	acknowledged:Boolean	NetworkMessage	acknowledged:writeBoolean	client-as3	273
ArenaFighterIdleMessage	1701	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/fight/arena/ArenaFighterIdleMessage.as:11	0		NetworkMessage		client-as3	273
ArenaFighterLeaveMessage	3724	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/fight/arena/ArenaFighterLeaveMessage.as:12	1	leaver:CharacterBasicMinimalInformations	NetworkMessage	leaver:asCharacterBasicMinimalInformations	client-as3	273
AtlasPointInformationsMessage	5424	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/atlas/AtlasPointInformationsMessage.as:12	1	type:AtlasPointsInformations	NetworkMessage	type:asAtlasPointsInformations	client-as3	273
AuthenticationTicketAcceptedMessage	7505	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/AuthenticationTicketAcceptedMessage.as:11	0		NetworkMessage		client-as3	273
AuthenticationTicketMessage	6808	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/AuthenticationTicketMessage.as:11	2	lang:String;ticket:String	NetworkMessage	lang:writeUTF;ticket:writeUTF	client-as3	273
AuthenticationTicketRefusedMessage	5922	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/AuthenticationTicketRefusedMessage.as:11	0		NetworkMessage		client-as3	273
BasicAckMessage	9375	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicAckMessage.as:11	2	seq:uint;lastPacketId:uint	NetworkMessage	seq:writeVarInt;lastPacketId:writeVarShort	client-as3	273
BasicDateMessage	7499	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicDateMessage.as:11	3	day:uint;month:uint;year:uint	NetworkMessage	day:writeByte;month:writeByte;year:writeShort	client-as3	273
BasicLatencyStatsMessage	7194	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicLatencyStatsMessage.as:11	3	latency:uint;sampleCount:uint;max:uint	NetworkMessage	latency:writeShort;sampleCount:writeVarShort;max:writeVarShort	client-as3	273
BasicLatencyStatsRequestMessage	6273	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicLatencyStatsRequestMessage.as:11	0		NetworkMessage		client-as3	273
BasicNoOperationMessage	2887	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicNoOperationMessage.as:11	0		NetworkMessage		client-as3	273
BasicPingMessage	7461	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/common/basic/BasicPingMessage.as:11	1	quiet:Boolean	NetworkMessage	quiet:writeBoolean	client-as3	273
BasicPongMessage	4877	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/common/basic/BasicPongMessage.as:11	1	quiet:Boolean	NetworkMessage	quiet:writeBoolean	client-as3	273
BasicStatMessage	2233	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/common/basic/BasicStatMessage.as:11	2	timeSpent:Number;statId:uint	NetworkMessage	timeSpent:writeDouble;statId:writeVarShort	client-as3	273
BasicStatWithDataMessage	6918	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/common/basic/BasicStatWithDataMessage.as:12	1	datas:Vector.<StatisticData>	BasicStatMessage	super:BasicStatMessage;datas#len:writeShort;datas[]#typeId:writeShort;datas[]:serialize	client-as3	273
BasicTimeMessage	4945	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicTimeMessage.as:11	2	timestamp:Number;timezoneOffset:int	NetworkMessage	timestamp:writeDouble;timezoneOffset:writeShort	client-as3	273
BasicWhoAmIRequestMessage	390	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicWhoAmIRequestMessage.as:11	1	verbose:Boolean	NetworkMessage	verbose:writeBoolean	client-as3	273
BasicWhoIsMessage	8673	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicWhoIsMessage.as:15	12	self:Boolean;position:int;accountTag:AccountTagInformation;accountId:uint;playerName:String;playerId:Number;areaId:int;serverId:int;originServerId:int;socialGroups:Vector.<AbstractSocialGroupInfos>;verbose:Boolean;playerState:uint	NetworkMessage	self:bit0;verbose:bit1;#local:writeByte;position:writeByte;accountTag:asAccountTagInformation;accountId:writeInt;playerName:writeUTF;playerId:writeVarLong;areaId:writeShort;serverId:writeShort;originServerId:writeShort;socialGroups#len:writeShort;socialGroups[]#typeId:writeShort;socialGroups[]:serialize;playerState:writeByte	client-as3	273
BasicWhoIsNoMatchMessage	4629	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicWhoIsNoMatchMessage.as:13	1	target:AbstractPlayerSearchInformation	NetworkMessage	#typeId:writeShort;target:serialize	client-as3	273
BasicWhoIsRequestMessage	6759	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/BasicWhoIsRequestMessage.as:13	2	verbose:Boolean;target:AbstractPlayerSearchInformation	NetworkMessage	verbose:writeBoolean;#typeId:writeShort;target:serialize	client-as3	273
BreachBonusMessage	427	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/breach/BreachBonusMessage.as:12	1	bonus:ObjectEffectInteger	NetworkMessage	bonus:asObjectEffectInteger	client-as3	273
BreachBranchesMessage	1486	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/breach/branch/BreachBranchesMessage.as:13	1	branches:Vector.<ExtendedBreachBranch>	NetworkMessage	branches#len:writeShort;branches[]#typeId:writeShort;branches[]:serialize	client-as3	273
BreachBudgetMessage	9989	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/breach/BreachBudgetMessage.as:11	1	bugdet:uint	NetworkMessage	bugdet:writeVarInt	client-as3	273
BreachCharactersMessage	6556	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/breach/BreachCharactersMessage.as:11	1	characters:Vector.<Number>	NetworkMessage	characters#len:writeShort;characters[]:writeVarLong	client-as3	273
